time = tau * tau_parallel
rms: rms distance of hole to its origin
IPR: inverse participation ratio, IPR(tau) = sum_i (n_h(i,tau))^2, with hole density n_h(i,tau) at site i at time tau.
return prob: probability of the hole to return to its origin, n_h(0,tau).
leg imbalance: difference between the occupation in the two legs of the ladder (see Eq. (15) in the manuscript).


time, rms, IPR, return prob, leg imbalance
0 	 0 	 1 	 1 	 1
0.1 	 0.10015 	 0.980287 	 0.990044 	 1
0.2 	 0.197623 	 0.92697 	 0.962059 	 1
0.3 	 0.289667 	 0.854585 	 0.921215 	 1
0.4 	 0.37344 	 0.779727 	 0.874726 	 1
0.5 	 0.446078 	 0.715117 	 0.830241 	 1
0.6 	 0.504863 	 0.667397 	 0.794363 	 1
0.7 	 0.547497 	 0.638437 	 0.771632 	 1
0.8 	 0.572402 	 0.627864 	 0.76411 	 1
0.9 	 0.579031 	 0.634826 	 0.771508 	 1
1 	 0.568121 	 0.658301 	 0.791657 	 1
1.1 	 0.541911 	 0.696447 	 0.821094 	 1
1.2 	 0.504331 	 0.745728 	 0.855597 	 1
1.3 	 0.461152 	 0.800362 	 0.890591 	 1
1.4 	 0.41997 	 0.852399 	 0.92149 	 1
1.5 	 0.389463 	 0.892679 	 0.944065 	 1
1.6 	 0.377002 	 0.912743 	 0.954918 	 1
1.7 	 0.385006 	 0.907389 	 0.952049 	 1
1.8 	 0.409543 	 0.876929 	 0.935399 	 1
1.9 	 0.443131 	 0.827861 	 0.907192 	 1
2 	 0.478404 	 0.771096 	 0.871883 	 1
2.1 	 0.509782 	 0.718285 	 0.835579 	 1
2.2 	 0.533568 	 0.678215 	 0.804962 	 1
2.3 	 0.547566 	 0.655374 	 0.785914 	 1
2.4 	 0.550736 	 0.651104 	 0.782209 	 1
2.5 	 0.543002 	 0.665593 	 0.794633 	 1
2.6 	 0.525248 	 0.698386 	 0.820802 	 1
2.7 	 0.49949 	 0.746847 	 0.855725 	 1
2.8 	 0.469199 	 0.804252 	 0.892927 	 1
2.9 	 0.439613 	 0.859844 	 0.925816 	 1
3 	 0.417581 	 0.901553 	 0.948933 	 1
3.1 	 0.410141 	 0.919999 	 0.958808 	 1
3.2 	 0.421515 	 0.911482 	 0.954293 	 1
3.3 	 0.450574 	 0.878623 	 0.936424 	 1
3.4 	 0.491451 	 0.828813 	 0.90799 	 1
3.5 	 0.536413 	 0.771633 	 0.872993 	 1
3.6 	 0.578209 	 0.716392 	 0.836127 	 1
3.7 	 0.61107 	 0.670451 	 0.802321 	 1
3.8 	 0.630938 	 0.638552 	 0.776282 	 1
3.9 	 0.635441 	 0.623079 	 0.762009 	 1
4 	 0.623787 	 0.624982 	 0.762236 	 1
4.1 	 0.596631 	 0.644761 	 0.777877 	 1
4.2 	 0.555944 	 0.682706 	 0.807577 	 1
4.3 	 0.504937 	 0.73776 	 0.847579 	 1
4.4 	 0.448134 	 0.805318 	 0.892044 	 1
4.5 	 0.391726 	 0.875546 	 0.933921 	 1
4.6 	 0.344122 	 0.934284 	 0.966224 	 1
4.7 	 0.31564 	 0.967274 	 0.983451 	 1
4.8 	 0.314675 	 0.96592 	 0.982756 	 1
4.9 	 0.341284 	 0.93114 	 0.964548 	 1
5 	 0.387011 	 0.872795 	 0.932348 	 1
5.1 	 0.441274 	 0.805168 	 0.891961 	 1
5.2 	 0.495423 	 0.741464 	 0.850211 	 1
5.3 	 0.543197 	 0.690397 	 0.813599 	 1
5.4 	 0.580215 	 0.655896 	 0.787216 	 1
5.5 	 0.603619 	 0.638825 	 0.774121 	 1
5.6 	 0.61196 	 0.638856 	 0.77522 	 1
5.7 	 0.60524 	 0.65536 	 0.789501 	 1
5.8 	 0.585002 	 0.687198 	 0.814439 	 1
5.9 	 0.554438 	 0.731906 	 0.846419 	 1
6 	 0.518429 	 0.784854 	 0.881102 	 1
6.1 	 0.483389 	 0.838871 	 0.913783 	 1
6.2 	 0.45653 	 0.88476 	 0.939815 	 1
6.3 	 0.444128 	 0.912999 	 0.955147 	 1
6.4 	 0.449067 	 0.916435 	 0.956984 	 1
6.5 	 0.469526 	 0.893101 	 0.944436 	 1
6.6 	 0.500231 	 0.847659 	 0.918972 	 1
6.7 	 0.534986 	 0.790284 	 0.884472 	 1
6.8 	 0.568439 	 0.733163 	 0.846732 	 1
6.9 	 0.596658 	 0.686454 	 0.812463 	 1
7 	 0.617042 	 0.656036 	 0.787961 	 1
7.1 	 0.628094 	 0.644007 	 0.777791 	 1
7.2 	 0.629244 	 0.650704 	 0.783804 	 1
7.3 	 0.620829 	 0.675932 	 0.804761 	 1
7.4 	 0.604204 	 0.718163 	 0.836647 	 1
7.5 	 0.581939 	 0.772615 	 0.873584 	 1
7.6 	 0.557977 	 0.830377 	 0.909082 	 1
7.7 	 0.537517 	 0.87998 	 0.937301 	 1
7.8 	 0.526239 	 0.910827 	 0.954005 	 1
7.9 	 0.528637 	 0.916562 	 0.957057 	 1
8 	 0.5461 	 0.896698 	 0.94645 	 1
8.1 	 0.576135 	 0.856075 	 0.924 	 1
8.2 	 0.613411 	 0.80291 	 0.892904 	 1
8.3 	 0.651639 	 0.746474 	 0.857279 	 1
8.4 	 0.685076 	 0.695156 	 0.821773 	 1
8.5 	 0.709311 	 0.655235 	 0.79118 	 1
8.6 	 0.72155 	 0.630474 	 0.769991 	 1
8.7 	 0.720637 	 0.622551 	 0.761812 	 1
8.8 	 0.706949 	 0.632054 	 0.768691 	 1
8.9 	 0.682224 	 0.659305 	 0.790506 	 1
9 	 0.649376 	 0.704029 	 0.824634 	 1
9.1 	 0.612299 	 0.763574 	 0.866124 	 1
9.2 	 0.575687 	 0.830794 	 0.90842 	 1
9.3 	 0.544727 	 0.893696 	 0.944548 	 1
9.4 	 0.524473 	 0.93824 	 0.96849 	 1
9.5 	 0.518721 	 0.95344 	 0.976387 	 1
9.6 	 0.528715 	 0.935912 	 0.967275 	 1
9.7 	 0.552577 	 0.891129 	 0.943183 	 1
9.8 	 0.585988 	 0.830742 	 0.908597 	 1
9.9 	 0.623541 	 0.767825 	 0.869471 	 1
10 	 0.659916 	 0.712799 	 0.832066 	 1
10.1 	 0.690565 	 0.671775 	 0.801883 	 1
10.2 	 0.71205 	 0.647191 	 0.782906 	 1
10.3 	 0.722208 	 0.639471 	 0.777226 	 1
10.4 	 0.720261 	 0.648322 	 0.785013 	 1
10.5 	 0.706885 	 0.673074 	 0.804718 	 1
10.6 	 0.684235 	 0.712121 	 0.833388 	 1
10.7 	 0.655877 	 0.761978 	 0.867013 	 1
10.8 	 0.626551 	 0.816526 	 0.900901 	 1
10.9 	 0.601598 	 0.867047 	 0.930131 	 1
11 	 0.585951 	 0.903511 	 0.950138 	 1
11.1 	 0.582801 	 0.917168 	 0.957416 	 1
11.2 	 0.592571 	 0.903683 	 0.950238 	 1
11.3 	 0.612918 	 0.865311 	 0.929198 	 1
11.4 	 0.639757 	 0.81065 	 0.89737 	 1
11.5 	 0.668574 	 0.751696 	 0.859942 	 1
11.6 	 0.69535 	 0.699693 	 0.823353 	 1
11.7 	 0.716981 	 0.662109 	 0.794079 	 1
11.8 	 0.731381 	 0.642208 	 0.777354 	 1
11.9 	 0.737443 	 0.640711 	 0.776126 	 1
12 	 0.735013 	 0.657559 	 0.790501 	 1
12.1 	 0.7249 	 0.692079 	 0.817794 	 1
12.2 	 0.70893 	 0.741513 	 0.853156 	 1
12.3 	 0.689985 	 0.799518 	 0.890599 	 1
12.4 	 0.671874 	 0.856326 	 0.924147 	 1
12.5 	 0.658885 	 0.900986 	 0.948834 	 1
12.6 	 0.654895 	 0.92457 	 0.961371 	 1
12.7 	 0.662198 	 0.922706 	 0.960395 	 1
12.8 	 0.680633 	 0.896422 	 0.946392 	 1
12.9 	 0.707573 	 0.851348 	 0.921411 	 1
13 	 0.738786 	 0.795938 	 0.888736 	 1
13.1 	 0.769614 	 0.739424 	 0.852565 	 1
13.2 	 0.795933 	 0.689973 	 0.817679 	 1
13.3 	 0.814715 	 0.653413 	 0.789016 	 1
13.4 	 0.824239 	 0.632859 	 0.771053 	 1
13.5 	 0.824079 	 0.629402 	 0.767048 	 1
13.6 	 0.814979 	 0.643323 	 0.778276 	 1
13.7 	 0.79866 	 0.674667 	 0.803507 	 1
13.8 	 0.777629 	 0.722264 	 0.838977 	 1
13.9 	 0.754968 	 0.781604 	 0.878914 	 1
14 	 0.734097 	 0.843437 	 0.916578 	 1
14.1 	 0.718446 	 0.894983 	 0.945561 	 1
14.2 	 0.710963 	 0.923953 	 0.961049 	 1
14.3 	 0.7135 	 0.923354 	 0.960733 	 1
14.4 	 0.726282 	 0.89424 	 0.94517 	 1
14.5 	 0.747734 	 0.84487 	 0.917525 	 1
14.6 	 0.7748 	 0.787013 	 0.88281 	 1
14.7 	 0.803589 	 0.731743 	 0.846839 	 1
14.8 	 0.830091 	 0.686832 	 0.815177 	 1
14.9 	 0.850787 	 0.656368 	 0.792303 	 1
15 	 0.863082 	 0.64184 	 0.781114 	 1
15.1 	 0.865602 	 0.643471 	 0.782747 	 1
15.2 	 0.85835 	 0.660945 	 0.796652 	 1
15.3 	 0.842733 	 0.693301 	 0.820794 	 1
15.4 	 0.821434 	 0.738218 	 0.851906 	 1
15.5 	 0.798114 	 0.791113 	 0.885765 	 1
15.6 	 0.776894 	 0.844635 	 0.917572 	 1
15.7 	 0.761625 	 0.88919 	 0.942475 	 1
15.8 	 0.755065 	 0.914909 	 0.95627 	 1
15.9 	 0.758231 	 0.914755 	 0.956187 	 1
16 	 0.770247 	 0.887512 	 0.941571 	 1
16.1 	 0.788757 	 0.838919 	 0.914258 	 1
16.2 	 0.810653 	 0.77994 	 0.878466 	 1
16.3 	 0.832769 	 0.722817 	 0.84016 	 1
16.4 	 0.852341 	 0.677109 	 0.805973 	 1
16.5 	 0.867228 	 0.647888 	 0.781915 	 1
16.6 	 0.875988 	 0.636655 	 0.772173 	 1
16.7 	 0.877904 	 0.643458 	 0.778298 	 1
16.8 	 0.873018 	 0.668056 	 0.798987 	 1
16.9 	 0.862189 	 0.709173 	 0.830466 	 1
17 	 0.847158 	 0.762762 	 0.867348 	 1
17.1 	 0.830533 	 0.821133 	 0.903709 	 1
17.2 	 0.815588 	 0.874048 	 0.934123 	 1
17.3 	 0.805779 	 0.911403 	 0.954438 	 1
17.4 	 0.803969 	 0.926092 	 0.962204 	 1
17.5 	 0.811605 	 0.915775 	 0.956763 	 1
17.6 	 0.828206 	 0.88308 	 0.939109 	 1
