time = tau * tau_parallel
rms: rms distance of hole to its origin
IPR: inverse participation ratio, IPR(tau) = sum_i (n_h(i,tau))^2, with hole density n_h(i,tau) at site i at time tau.
return prob: probability of the hole to return to its origin, n_h(0,tau).
leg imbalance: difference between the occupation in the two legs of the ladder (see Eq. (15) in the manuscript).


time, rms, IPR, return prob, leg imbalance
0 	 0 	 1 	 1 	 1
0.1 	 0.100157 	 0.980284 	 0.990043 	 1
0.2 	 0.197695 	 0.92692 	 0.962032 	 1
0.3 	 0.289893 	 0.854389 	 0.9211 	 1
0.4 	 0.373881 	 0.779317 	 0.874457 	 1
0.5 	 0.446679 	 0.714555 	 0.829831 	 1
0.6 	 0.505345 	 0.666926 	 0.793984 	 1
0.7 	 0.547208 	 0.638503 	 0.771664 	 1
0.8 	 0.570149 	 0.629191 	 0.765156 	 1
0.9 	 0.572898 	 0.638515 	 0.774351 	 1
1 	 0.555296 	 0.665896 	 0.797183 	 1
1.1 	 0.518513 	 0.709874 	 0.830179 	 1
1.2 	 0.465255 	 0.767045 	 0.86898 	 1
1.3 	 0.40007 	 0.831354 	 0.908758 	 1
1.4 	 0.330068 	 0.894058 	 0.944572 	 1
1.5 	 0.266615 	 0.944628 	 0.971723 	 1
1.6 	 0.22729 	 0.972717 	 0.986218 	 1
1.7 	 0.228823 	 0.971001 	 0.98534 	 1
1.8 	 0.26721 	 0.938064 	 0.968268 	 1
1.9 	 0.322888 	 0.879928 	 0.936579 	 1
2 	 0.380474 	 0.808857 	 0.89442 	 1
2.1 	 0.431608 	 0.739367 	 0.848159 	 1
2.2 	 0.471944 	 0.683265 	 0.805429 	 1
2.3 	 0.499183 	 0.646681 	 0.773711 	 1
2.4 	 0.512128 	 0.630824 	 0.758751 	 1
2.5 	 0.510246 	 0.635217 	 0.763261 	 1
2.6 	 0.49352 	 0.660071 	 0.7863 	 1
2.7 	 0.46253 	 0.70541 	 0.823525 	 1
2.8 	 0.418772 	 0.767922 	 0.868231 	 1
2.9 	 0.3653 	 0.838763 	 0.912842 	 1
3 	 0.307986 	 0.904748 	 0.950418 	 1
3.1 	 0.257866 	 0.952424 	 0.975783 	 1
3.2 	 0.232838 	 0.972474 	 0.986085 	 1
3.3 	 0.248081 	 0.962156 	 0.980813 	 1
3.4 	 0.297854 	 0.925154 	 0.961451 	 1
3.5 	 0.363713 	 0.869641 	 0.930986 	 1
3.6 	 0.430753 	 0.805768 	 0.893435 	 1
3.7 	 0.489603 	 0.743424 	 0.853466 	 1
3.8 	 0.5344 	 0.690638 	 0.816061 	 1
3.9 	 0.561558 	 0.65277 	 0.786148 	 1
4 	 0.569225 	 0.632572 	 0.768119 	 1
4.1 	 0.556988 	 0.63105 	 0.765209 	 1
4.2 	 0.525626 	 0.648641 	 0.778825 	 1
4.3 	 0.476855 	 0.685772 	 0.807967 	 1
4.4 	 0.413056 	 0.74186 	 0.848985 	 1
4.5 	 0.337044 	 0.812817 	 0.89583 	 1
4.6 	 0.252006 	 0.888713 	 0.940928 	 1
4.7 	 0.162117 	 0.954155 	 0.976539 	 1
4.8 	 0.0788024 	 0.992717 	 0.996346 	 1
4.9 	 0.0754468 	 0.993696 	 0.996839 	 1
5 	 0.158405 	 0.957112 	 0.97809 	 1
