time: tau*t_parallel
u = time^{-1/z_h} * x
norm. n_h = n_h(x,tau) / n_h(0,tau) 

time, u, norm. n_h, ln[-ln[norm. n_h]]
12 	 0 	 1 	 -inf 
12 	 0.423122 	 0.428126 	 -0.164477 
12 	 0.846243 	 0.26801 	 0.275152 
12 	 1.26936 	 0.2065 	 0.455811 
12 	 1.69249 	 0.134083 	 0.697786 
12 	 2.11561 	 0.0854207 	 0.900229 
12 	 2.53873 	 0.0515798 	 1.08675 
12 	 2.96185 	 0.032438 	 1.2321 
12 	 3.38497 	 0.018749 	 1.38043 
12 	 3.80809 	 0.0102418 	 1.52198 
12 	 4.23122 	 0.00517635 	 1.66083 
12 	 4.65434 	 0.00280469 	 1.77096 
12.1 	 0 	 1 	 -inf 
12.1 	 0.421908 	 0.433403 	 -0.179021 
12.1 	 0.843816 	 0.270502 	 0.268097 
12.1 	 1.26572 	 0.208322 	 0.450229 
12.1 	 1.68763 	 0.135121 	 0.693941 
12.1 	 2.10954 	 0.086289 	 0.89611 
12.1 	 2.53145 	 0.0522646 	 1.08229 
12.1 	 2.95336 	 0.0328575 	 1.22835 
12.1 	 3.37526 	 0.019095 	 1.37582 
12.1 	 3.79717 	 0.0104089 	 1.51844 
12.1 	 4.21908 	 0.00527581 	 1.6572 
12.1 	 4.64099 	 0.00287708 	 1.76661 
12.2 	 0 	 1 	 -inf 
12.2 	 0.420708 	 0.439595 	 -0.196136 
12.2 	 0.841415 	 0.273007 	 0.261024 
12.2 	 1.26212 	 0.21001 	 0.445072 
12.2 	 1.68283 	 0.136234 	 0.689833 
12.2 	 2.10354 	 0.0872121 	 0.891757 
12.2 	 2.52425 	 0.0529854 	 1.07764 
12.2 	 2.94495 	 0.0332959 	 1.22446 
12.2 	 3.36566 	 0.0194398 	 1.37129 
12.2 	 3.78637 	 0.0105887 	 1.51468 
12.2 	 4.20708 	 0.00537958 	 1.65348 
12.2 	 4.62778 	 0.00295218 	 1.7622 
12.3 	 0 	 1 	 -inf 
12.3 	 0.419521 	 0.446421 	 -0.215059 
12.3 	 0.839041 	 0.275537 	 0.253891 
12.3 	 1.25856 	 0.211529 	 0.440441 
12.3 	 1.67808 	 0.1374 	 0.685549 
12.3 	 2.0976 	 0.0881689 	 0.887274 
12.3 	 2.51712 	 0.0537333 	 1.07286 
12.3 	 2.93664 	 0.0337508 	 1.22046 
12.3 	 3.35617 	 0.0197795 	 1.36688 
12.3 	 3.77569 	 0.01078 	 1.51074 
12.3 	 4.19521 	 0.00548741 	 1.64968 
12.3 	 4.61473 	 0.00302934 	 1.75776 
12.4 	 0 	 1 	 -inf 
12.4 	 0.418347 	 0.453508 	 -0.234783 
12.4 	 0.836693 	 0.278148 	 0.246549 
12.4 	 1.25504 	 0.212862 	 0.43639 
12.4 	 1.67339 	 0.138589 	 0.681197 
12.4 	 2.09173 	 0.0891383 	 0.882761 
12.4 	 2.51008 	 0.0544971 	 1.06802 
12.4 	 2.92843 	 0.0342182 	 1.21639 
12.4 	 3.34677 	 0.020111 	 1.36264 
12.4 	 3.76512 	 0.0109805 	 1.50666 
12.4 	 4.18347 	 0.0055988 	 1.64581 
12.4 	 4.60181 	 0.00310773 	 1.75334 
12.5 	 0 	 1 	 -inf 
12.5 	 0.417185 	 0.460471 	 -0.25424 
12.5 	 0.83437 	 0.280918 	 0.238776 
12.5 	 1.25156 	 0.214014 	 0.432895 
12.5 	 1.66874 	 0.13977 	 0.676894 
12.5 	 2.08593 	 0.0901031 	 0.878298 
12.5 	 2.50311 	 0.0552646 	 1.0632 
12.5 	 2.9203 	 0.0346939 	 1.2123 
12.5 	 3.33748 	 0.0204327 	 1.35857 
12.5 	 3.75467 	 0.0111872 	 1.50252 
12.5 	 4.17185 	 0.00571313 	 1.6419 
12.5 	 4.58904 	 0.0031867 	 1.74899 
12.6 	 0 	 1 	 -inf 
12.6 	 0.416036 	 0.466992 	 -0.272539 
